serie Name,serie Code,país Name,país Code,2000 [YR2000],2012 [YR2012],2017 [YR2017]
"Saved at a financial institution, female (% age 15+)",fin17a.t.a.2,Uruguay,URY,..,..,11.110990524292
"Saved at a financial institution, female (% age 15+)",fin17a.t.a.2,Argentina,ARG,..,..,4.86083126068115
"Saved at a financial institution, female (% age 15+)",fin17a.t.a.2,Bulgaria,BGR,..,..,27.4019546508789
"Saved at a financial institution, female (% age 15+)",fin17a.t.a.2,El Salvador,SLV,..,..,8.5823450088501
"Saved at a financial institution, male (% age 15+)",fin17a.t.a.1,Uruguay,URY,..,..,12.6106576919556
"Saved at a financial institution, male (% age 15+)",fin17a.t.a.1,Argentina,ARG,..,..,9.75546360015869
"Saved at a financial institution, male (% age 15+)",fin17a.t.a.1,Bulgaria,BGR,..,..,28.2480068206787
"Saved at a financial institution, male (% age 15+)",fin17a.t.a.1,El Salvador,SLV,..,..,13.7236852645874
"Saved for education or school fees, female  (% age 15+)",fin17c.14.a.2,Uruguay,URY,..,..,..
"Saved for education or school fees, female  (% age 15+)",fin17c.14.a.2,Argentina,ARG,..,..,..
"Saved for education or school fees, female  (% age 15+)",fin17c.14.a.2,Bulgaria,BGR,..,..,..
"Saved for education or school fees, female  (% age 15+)",fin17c.14.a.2,El Salvador,SLV,..,..,..
"Saved for education or school fees, male (% age 15+)",fin17c.14.a.1,Uruguay,URY,..,..,..
"Saved for education or school fees, male (% age 15+)",fin17c.14.a.1,Argentina,ARG,..,..,..
"Saved for education or school fees, male (% age 15+)",fin17c.14.a.1,Bulgaria,BGR,..,..,..
"Saved for education or school fees, male (% age 15+)",fin17c.14.a.1,El Salvador,SLV,..,..,..
"Saved for old age, female (% age 15+)",fin16.t.a.2,Uruguay,URY,..,..,10.4213457107544
"Saved for old age, female (% age 15+)",fin16.t.a.2,Argentina,ARG,..,..,4.24874782562256
"Saved for old age, female (% age 15+)",fin16.t.a.2,Bulgaria,BGR,..,..,18.8266010284424
"Saved for old age, female (% age 15+)",fin16.t.a.2,El Salvador,SLV,..,..,9.02345275878906
"Saved for old age, male (% age 15+)",fin16.t.a.1,Uruguay,URY,..,..,13.0761251449585
"Saved for old age, male (% age 15+)",fin16.t.a.1,Argentina,ARG,..,..,9.65690040588379
"Saved for old age, male (% age 15+)",fin16.t.a.1,Bulgaria,BGR,..,..,20.8156967163086
"Saved for old age, male (% age 15+)",fin16.t.a.1,El Salvador,SLV,..,..,10.7717361450195
"Saved to start, operate, or expand a farm or business, female (% age 15+)",fin15.t.a.2,Uruguay,URY,..,..,7.13306665420532
"Saved to start, operate, or expand a farm or business, female (% age 15+)",fin15.t.a.2,Argentina,ARG,..,..,6.79727506637573
"Saved to start, operate, or expand a farm or business, female (% age 15+)",fin15.t.a.2,Bulgaria,BGR,..,..,6.92179584503174
"Saved to start, operate, or expand a farm or business, female (% age 15+)",fin15.t.a.2,El Salvador,SLV,..,..,10.5992889404297
"Saved to start, operate, or expand a farm or business, male (% age 15+)",fin15.t.a.1,Uruguay,URY,..,..,13.4270429611206
"Saved to start, operate, or expand a farm or business, male (% age 15+)",fin15.t.a.1,Argentina,ARG,..,..,14.6356029510498
"Saved to start, operate, or expand a farm or business, male (% age 15+)",fin15.t.a.1,Bulgaria,BGR,..,..,9.51864910125732
"Saved to start, operate, or expand a farm or business, male (% age 15+)",fin15.t.a.1,El Salvador,SLV,..,..,14.8070411682129
"Saved using a savings club or a person outside the family, female (% age 15+)",fin17b.t.a.2,Uruguay,URY,..,..,2.39777517318726
"Saved using a savings club or a person outside the family, female (% age 15+)",fin17b.t.a.2,Argentina,ARG,..,..,3.24525785446167
"Saved using a savings club or a person outside the family, female (% age 15+)",fin17b.t.a.2,Bulgaria,BGR,..,..,1.23845624923706
"Saved using a savings club or a person outside the family, female (% age 15+)",fin17b.t.a.2,El Salvador,SLV,..,..,4.49477291107178
"Saved using a savings club or a person outside the family, male (% age 15+)",fin17b.t.a.1,Uruguay,URY,..,..,3.77839159965515
"Saved using a savings club or a person outside the family, male (% age 15+)",fin17b.t.a.1,Argentina,ARG,..,..,3.21564388275146
"Saved using a savings club or a person outside the family, male (% age 15+)",fin17b.t.a.1,Bulgaria,BGR,..,..,1.35108768939972
"Saved using a savings club or a person outside the family, male (% age 15+)",fin17b.t.a.1,El Salvador,SLV,..,..,6.45046758651733
"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,Uruguay,URY,0.983299970626831,0.971840023994446,0.983910024166107
"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,Argentina,ARG,0.991039991378784,0.988229990005493,0.99796998500824
"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,Bulgaria,BGR,0.972530007362366,0.991649985313416,0.993889987468719
"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,El Salvador,SLV,0.953999996185303,0.95209002494812,0.966369986534119
"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,Uruguay,URY,1.05079996585846,..,1.04990005493164
"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,Argentina,ARG,1.01586997509003,1.03461003303528,1.01962995529175
"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,Bulgaria,BGR,0.976970016956329,0.969579994678497,0.980499982833862
"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,El Salvador,SLV,0.950020015239716,0.963469982147217,0.976019978523254
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,Uruguay,URY,108.107460021973,110.376731872559,107.559867858887
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,Argentina,ARG,115.166206359863,113.538757324219,109.627777099609
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,Bulgaria,BGR,101.979736328125,99.8959197998047,89.0522766113281
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,El Salvador,SLV,109.451797485352,109.577789306641,94.4721984863281
"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,Uruguay,URY,..,..,..
"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,Argentina,ARG,..,..,..
"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,Bulgaria,BGR,94.33859,95.61473,86.31274
"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,El Salvador,SLV,88.89193,93.04104,80.63027
"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,Uruguay,URY,109.943649291992,113.575531005859,109.318786621094
"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,Argentina,ARG,116.207679748535,114.891380310059,109.851081848145
"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,Bulgaria,BGR,104.860038757324,100.737327575684,89.6001815795898
"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,El Salvador,SLV,114.729080200195,115.091613769531,97.7598571777344
"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,Uruguay,URY,..,..,..
"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,Argentina,ARG,..,..,..
"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,Bulgaria,BGR,96.16732,95.83082,86.57095
"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,El Salvador,SLV,89.48168,93.39826,79.85319
"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,Uruguay,URY,1.13716995716095,..,1.10941004753113
"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,Argentina,ARG,1.04984998703003,1.08932995796204,1.04244995117188
"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,Bulgaria,BGR,0.9792600274086,0.958729982376099,0.973469972610474
"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,El Salvador,SLV,0.960669994354248,0.986180007457733,0.992269992828369
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Uruguay,URY,104.66822052002,..,126.595359802246
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Argentina,ARG,98.2887115478516,107.977142333984,111.033462524414
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Bulgaria,BGR,91.7898330688477,92.64404296875,96.8239898681641
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,El Salvador,SLV,57.1612014770508,72.9099731445313,71.2183303833008
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Uruguay,URY,..,78.84413,91.12043
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Argentina,ARG,80.36122,89.35661,93.0542
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Bulgaria,BGR,85.62221,85.98767,87.85868
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,El Salvador,SLV,47.39215,65.69178,60.83482
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Uruguay,URY,92.0423431396484,..,114.110809326172
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Argentina,ARG,93.6215286254883,99.1224212646484,106.511833190918
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Bulgaria,BGR,93.7342224121094,96.6318511962891,99.46240234375
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,El Salvador,SLV,59.501350402832,73.9315567016602,71.7728729248047
"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,Uruguay,URY,..,70.71139,85.42257
"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,Argentina,ARG,76.6439,82.54345,88.61459
"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,Bulgaria,BGR,87.23136,87.44442,90.18541
"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,El Salvador,SLV,48.478,64.95651,59.53829
"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,Uruguay,URY,1.43139004707336,..,..
"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,Argentina,ARG,1.34043002128601,1.35987997055054,1.39915001392365
"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,Bulgaria,BGR,1.29244995117188,1.21543002128601,1.19168996810913
"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,El Salvador,SLV,1.1007399559021,1.0733699798584,1.10563004016876
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Uruguay,URY,43.450870513916,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Argentina,ARG,65.0086212158203,94.6760101318359,112.798439025879
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Bulgaria,BGR,51.9229393005371,69.003059387207,78.8241806030273
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,El Salvador,SLV,22.5020503997803,29.0580005645752,30.1527900695801
"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,Uruguay,URY,24.7067108154297,..,..
"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,Argentina,ARG,42.8778610229492,60.6036109924316,67.7747268676758
"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,Bulgaria,BGR,36.7379684448242,54.137508392334,63.7140502929688
"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,El Salvador,SLV,20.2350902557373,26.9260101318359,26.967679977417
"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,Uruguay,URY,52.20891,..,51.56352
"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,Argentina,ARG,50.81943,51.31096,50.17572
"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,Bulgaria,BGR,48.14294,47.49914,47.80224
"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,El Salvador,SLV,49.18175,49.32373,49.34364
"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,Uruguay,URY,..,..,..
"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,Argentina,ARG,69.0193099975586,..,..
"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,Bulgaria,BGR,75.5714111328125,79.266227722168,78.3381271362305
"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,El Salvador,SLV,..,..,54.5704803466797
"Secondary education, vocational pupils",SE.SEC.ENRL.VO,Uruguay,URY,59397,62426,83446
"Secondary education, vocational pupils",SE.SEC.ENRL.VO,Argentina,ARG,..,..,..
"Secondary education, vocational pupils",SE.SEC.ENRL.VO,Bulgaria,BGR,185752,142924,141163
"Secondary education, vocational pupils",SE.SEC.ENRL.VO,El Salvador,SLV,87280,113270,94437
"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,Uruguay,URY,41.85397,42.38298,40.48367
"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,Argentina,ARG,..,..,..
"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,Bulgaria,BGR,37.29112,39.12009,41.41524
"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,El Salvador,SLV,51.97754,51.35517,50.21655
"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,Uruguay,URY,22.2700004577637,24.4300003051758,24.2800006866455
"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,Argentina,ARG,23.6100006103516,18.7399997711182,21.4500007629395
"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,Bulgaria,BGR,12.8900003433228,8.8100004196167,9.03999996185303
"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,El Salvador,SLV,48.7000007629395,48.2099990844727,47.7000007629395
"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,Uruguay,URY,30.2199993133545,29.2099990844727,31.0799999237061
"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,Argentina,ARG,30.4400005340576,25.9400005340576,28.1299991607666
"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,Bulgaria,BGR,19.3299999237061,14.0900001525879,14.3900003433228
"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,El Salvador,SLV,38.6300010681152,37.0400009155273,34.8300018310547
"Sent domestic remittances in the past year, female  (% age 15+)",fin28.t.a.2,Uruguay,URY,..,..,16.0127925872803
"Sent domestic remittances in the past year, female  (% age 15+)",fin28.t.a.2,Argentina,ARG,..,..,4.25733089447021
"Sent domestic remittances in the past year, female  (% age 15+)",fin28.t.a.2,Bulgaria,BGR,..,..,10.4880447387695
"Sent domestic remittances in the past year, female  (% age 15+)",fin28.t.a.2,El Salvador,SLV,..,..,3.68764543533325
"Sent domestic remittances in the past year, male (% age 15+)",fin28.t.a.1,Uruguay,URY,..,..,14.1268949508667
"Sent domestic remittances in the past year, male (% age 15+)",fin28.t.a.1,Argentina,ARG,..,..,7.32356405258179
"Sent domestic remittances in the past year, male (% age 15+)",fin28.t.a.1,Bulgaria,BGR,..,..,10.5441284179688
"Sent domestic remittances in the past year, male (% age 15+)",fin28.t.a.1,El Salvador,SLV,..,..,5.35067081451416
"Sent or received domestic remittances in the past year, female (% age 15+)",fin26.28.t.a.2,Uruguay,URY,..,..,25.0756855010986
"Sent or received domestic remittances in the past year, female (% age 15+)",fin26.28.t.a.2,Argentina,ARG,..,..,11.8521881103516
"Sent or received domestic remittances in the past year, female (% age 15+)",fin26.28.t.a.2,Bulgaria,BGR,..,..,19.1661052703857
"Sent or received domestic remittances in the past year, female (% age 15+)",fin26.28.t.a.2,El Salvador,SLV,..,..,11.9364967346191
"Sent or received domestic remittances in the past year, male (% age 15+)",fin26.28.t.a.1,Uruguay,URY,..,..,23.6201858520508
"Sent or received domestic remittances in the past year, male (% age 15+)",fin26.28.t.a.1,Argentina,ARG,..,..,12.8318653106689
"Sent or received domestic remittances in the past year, male (% age 15+)",fin26.28.t.a.1,Bulgaria,BGR,..,..,21.297477722168
"Sent or received domestic remittances in the past year, male (% age 15+)",fin26.28.t.a.1,El Salvador,SLV,..,..,13.7399835586548
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Uruguay,URY,..,1.05,1.05
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Argentina,ARG,..,1.04,1.04
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Bulgaria,BGR,..,1.06,1.06
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,El Salvador,SLV,..,1.05,1.05
Share of female business owners (% of total business owners),IC.WEF.LLCO.FE.ZS,Uruguay,URY,..,..,..
Share of female business owners (% of total business owners),IC.WEF.LLCO.FE.ZS,Argentina,ARG,..,..,..
Share of female business owners (% of total business owners),IC.WEF.LLCO.FE.ZS,Bulgaria,BGR,..,..,..
Share of female business owners (% of total business owners),IC.WEF.LLCO.FE.ZS,El Salvador,SLV,..,..,..
Share of female directors (% of total directors),IC.WEF.LLCD.FE.ZS,Uruguay,URY,..,..,..
Share of female directors (% of total directors),IC.WEF.LLCD.FE.ZS,Argentina,ARG,..,..,..
Share of female directors (% of total directors),IC.WEF.LLCD.FE.ZS,Bulgaria,BGR,..,..,..
Share of female directors (% of total directors),IC.WEF.LLCD.FE.ZS,El Salvador,SLV,..,..,..
Share of female sole proprietors  (% of sole proprietors),IC.WEF.SOLO.FE.ZS,Uruguay,URY,..,..,..
Share of female sole proprietors  (% of sole proprietors),IC.WEF.SOLO.FE.ZS,Argentina,ARG,..,..,..
Share of female sole proprietors  (% of sole proprietors),IC.WEF.SOLO.FE.ZS,Bulgaria,BGR,..,..,..
Share of female sole proprietors  (% of sole proprietors),IC.WEF.SOLO.FE.ZS,El Salvador,SLV,..,..,..
Share of female students in lower secondary education enrolled in vocational programmes (%),UIS.GTVP.2.V.F,Uruguay,URY,16.35883,..,15.66181
Share of female students in lower secondary education enrolled in vocational programmes (%),UIS.GTVP.2.V.F,Argentina,ARG,..,..,..
